date,mean_fcast_msc,mean_fcast_sce,mean_fcast_ecb,mean_resid_msc,mean_resid_power_msc,mean_resid_sce,mean_resid_ecb,med_fcast_msc,med_fcast_sce,med_fcast_ecb,med_resid_msc,med_resid_power_msc,med_resid_sce,med_resid_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_power_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_power_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_power_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_power_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_power_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_power_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_power_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_power_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_power_msc,kurtosis_resid_sce,kurtosis_resid_ecb,mean_fcast_lt_msc,mean_fcast_lt_sce,mean_fcast_lt_ecb,mean_resid_lt_msc,mean_resid_lt_power_msc,mean_resid_lt_sce,mean_resid_lt_ecb,med_fcast_lt_msc,med_fcast_lt_sce,med_fcast_lt_ecb,med_resid_lt_msc,med_resid_lt_power_msc,med_resid_lt_sce,med_resid_lt_ecb,iqr_lt_msc,iqr_lt_sce,iqr_lt_ecb,iqr_resid_lt_msc,iqr_resid_lt_power_msc,iqr_resid_lt_sce,iqr_resid_lt_ecb,st_dev_lt_msc,st_dev_lt_sce,st_dev_lt_ecb,st_dev_lt_msc_ma,st_dev_lt_sce_ma,st_dev_lt_ecb_ma,quasi_st_dev_lt_msc,quasi_st_dev_lt_sce,quasi_st_dev_lt_ecb,st_dev_trim_lt_msc,st_dev_trim_lt_sce,st_dev_trim_lt_ecb,skew_lt_msc,skew_lt_sce,skew_lt_ecb,skew_lt_msc_ma,skew_lt_sce_ma,skew_lt_ecb_ma,mode_skewness_lt_msc,mode_skewness_lt_sce,mode_skewness_lt_ecb,kurtosis_lt_msc,kurtosis_lt_sce,kurtosis_lt_ecb,st_dev_resid_lt_msc,st_dev_resid_lt_power_msc,st_dev_resid_lt_sce,st_dev_resid_lt_ecb,st_dev_resid_lt_msc_ma,st_dev_resid_lt_power_msc_ma,st_dev_resid_lt_sce_ma,st_dev_resid_lt_ecb_ma,quasi_st_dev_resid_lt_msc,quasi_st_dev_resid_lt_power_msc,quasi_st_dev_resid_lt_sce,quasi_st_dev_resid_lt_ecb,st_dev_trim_resid_lt_msc,st_dev_trim_resid_lt_power_msc,st_dev_trim_resid_lt_sce,st_dev_trim_resid_lt_ecb,skew_resid_lt_msc,skew_resid_lt_power_msc,skew_resid_lt_sce,skew_resid_lt_ecb,skew_resid_lt_msc_ma,skew_resid_lt_power_msc_ma,skew_resid_lt_sce_ma,skew_resid_lt_ecb_ma,mode_skewness_resid_lt_msc,mode_skewness_resid_lt_power_msc,mode_skewness_resid_lt_sce,mode_skewness_resid_lt_ecb,kurtosis_resid_lt_msc,kurtosis_resid_lt_power_msc,kurtosis_resid_lt_sce,kurtosis_resid_lt_ecb
2001m8,2.847953216374284,,,-1.293243927555983,,,,3,,,-1.7941695,,,,5,,,4.165719,,,,4.0561628,,,4.5183582,,,2.5,,,4.5752959,,,.057371423,,,.38621607,,,.67891455,,,7.1035752,,,4.0542831,,,,4.4021707,,,,2.726706,,,,4.3531942,,,,-.032686431,,,,.32624117,,,,,,,,7.3073902,,,,3.521186440677977,,,-.1988767252225526,,,,3,,,-.45049912,,,,3,,,3.1694016,,,,2.7088938,,,2.9298127,,,2,,,.93761444,,,1.4530541,,,1.080779,,,.18762808,,,6.5515914,,,2.628372,,,,2.8722444,,,,2.0395622,,,,.75927782,,,,1.2183657,,,,.8382386,,,,,,,,5.990746,,,
2001m9,2.896273917421953,,,-1.365524292820488,,,,3,,,-1.5477285,,,,5,,,3.9939802,,,,4.423974,,,4.467772,,,2.5,,,4.7187567,,,.20288874,,,.3350524,,,.67086095,,,7.5358896,,,4.1684899,,,,4.3614316,,,,2.7842121,,,,4.7242708,,,,-.070020258,,,,.26341978,,,,.5396145,,,,8.4200697,,,,2.942857142857148,,,-.7982861889159073,,,,3,,,-1.0884055,,,,3,,,2.8228996,,,,2.6958063,,,2.8711872,,,2,,,2.5188761,,,.41778937,,,1.0790602,,,-.0048595425,,,6.8602672,,,2.5899401,,,,2.8218796,,,,1.9983315,,,,2.6706612,,,,.020914381,,,,.85579884,,,,,,,,7.4940324,,,
2001m10,1.272017837235234,,,-2.878704426803221,,,,0,,,-3.2768848,,,,3,,,3.7486913,,,,5.0518775,,,4.4230819,,,2.5,,,4.5769658,,,-.29249901,,,.17591079,,,.27248663,,,7.020844,,,4.7939496,,,,4.3111506,,,,2.8732224,,,,4.4006519,,,,-.14367549,,,,.09868107,,,,,,,,7.3416743,,,,2.942428035043804,,,-.6826183491637914,,,,3,,,-.73453254,,,,4,,,3.0090785,,,,2.6992526,,,2.8382125,,,2,,,2.5794563,,,.48840362,,,.99301004,,,.012349086,,,7.6831989,,,2.8592153,,,,2.7854519,,,,2.1298525,,,,2.6596148,,,,.2243692,,,,.80354762,,,,,,,,6.9479036,,,
2001m11,.7910602910602905,,,-3.329178598519774,,,,0,,,-3.5020065,,,,3,,,4.1346021,,,,5.1156654,,,4.3849378,,,4,,,2.8388066,,,-.16537321,,,.15010016,,,.17640696,,,5.4500422,,,5.181119,,,,4.3038774,,,,3.7548814,,,,3.356802,,,,-.24987124,,,,.12369052,,,,,,,,5.3759384,,,,3.175458715596315,,,-.4776008510922063,,,,3,,,-.3359575,,,,3,,,2.6061263,,,,2.9601715,,,2.8817494,,,2,,,2.4867616,,,.7097919,,,.85004187,,,.12119041,,,7.7859893,,,2.8484747,,,,2.8501017,,,,1.9542553,,,,2.6969666,,,,.056186553,,,,.61861414,,,,-.17327423,,,,7.3977642,,,
2001m12,1.622087132725427,,,-2.591077189316013,,,,2,,,-2.7827311,,,,4,,,4.3202982,,,,5.1857057,,,4.3976068,,,2.5,,,2.8748403,,,-.2473053,,,.027002452,,,.3083843,,,5.4903059,,,5.2001619,,,,4.2744498,,,,2.8512895,,,,3.4564178,,,,-.38050872,,,,.17597219,,,,-.47978631,,,,5.6491098,,,,3.690531177829114,,,.0310837450229284,,,,3,,,-.26717442,,,,3,,,3.0348244,,,,3.5451386,,,2.931591,,,2,,,4.5247855,,,-.51997316,,,.80765069,,,.14956613,,,9.4062662,,,3.5999987,,,,2.8938539,,,,2.0651717,,,,4.6752267,,,,-.77665603,,,,.54006791,,,,-.14951782,,,,9.7446012,,,
2002m1,2.234756097560986,,,-1.781797847255401,,,,1,,,-2.2264366,,,,3,,,3.8440473,,,,3.9381242,,,4.346271,,,2.5,,,2.8603878,,,.42078081,,,.18852995,,,.5259937,,,5.3004107,,,3.9198134,,,,4.2078152,,,,2.9368873,,,,2.8944726,,,,.30527776,,,,.3280192,,,,.6361444,,,,4.9024658,,,,2.951332560834309,,,-.6547259920936112,,,,3,,,-.8885923,,,,2,,,2.2329693,,,,2.4804211,,,2.9121754,,,2,,,1.1945294,,,1.6030266,,,.82293063,,,-.018242462,,,8.5786781,,,2.4440029,,,,2.8755231,,,,1.7732365,,,,1.2865614,,,,1.4692838,,,,.55743229,,,,,,,,8.152298,,,
2002m2,2.159375000000004,,,-1.912159138444561,,,,2,,,-2.2585011,,,,5,,,3.8841908,,,,3.8748221,,,4.2555227,,,2.5,,,3.1773555,,,-.11584587,,,.20439911,,,.57892805,,,4.7137976,,,3.893183,,,,4.1261768,,,,2.8533516,,,,3.9315557,,,,-.20335934,,,,.37768215,,,,.5116815,,,,4.9660692,,,,3.161856963613557,,,-.3972637854043919,,,,3,,,-.51826,,,,3,,,2.6124492,,,,2.8419542,,,2.9326336,,,2,,,2.7439773,,,.47574183,,,.88260281,,,.054628264,,,7.6649561,,,2.8029613,,,,2.8977361,,,,1.9135798,,,,2.6891534,,,,.50492835,,,,.62738788,,,,-.18130141,,,,8.3354702,,,
2002m3,3.077094972067025,,,-.9311392543914612,,,,2,,,-1.7941695,,,,5,,,4.2324619,,,,4.0974426,,,4.1055942,,,2.5,,,3.804759,,,.91342443,,,.26482987,,,.71480447,,,6.5533295,,,3.9469268,,,,4.0077286,,,,2.9153757,,,,2.701344,,,,1.271008,,,,.40111572,,,,,,,,7.277936,,,,3.277018633540367,,,-.3895713674154005,,,,3,,,-.78924817,,,,4,,,3.0182588,,,,3.2088251,,,2.9704816,,,2,,,2.600045,,,.47163293,,,.90585345,,,.032804292,,,5.8229032,,,3.1558771,,,,2.9127965,,,,2.2868395,,,,2.5587955,,,,.20752384,,,,.64700526,,,,-.20344479,,,,5.2636852,,,
2002m4,2.979851537645802,,,-.9766669402991623,,,,3,,,-1.2264366,,,,4,,,3.8343592,,,,3.8346875,,,3.9219682,,,2.5,,,6.5233097,,,-.53041995,,,.30223486,,,.019081259,,,10.54566,,,3.3121197,,,,3.8119419,,,,2.5100107,,,,1.4975339,,,,1.0875854,,,,.47052401,,,,,,,,5.2743869,,,,3.417945690672951,,,-.2963380697000701,,,,3,,,-.6017437,,,,2.5,,,2.4595871,,,,3.2438562,,,2.9342086,,,2,,,3,,,2.169389,,,.9932881,,,.13872379,,,12.294346,,,3.1158435,,,,2.8889651,,,,1.8671069,,,,2.489145,,,,1.9356955,,,,.77888268,,,,-.11575084,,,,13.171881,,,
2002m5,3.224858757062151,,,-.9279343837133369,,,,3,,,-1.6238966,,,,4,,,3.476089,,,,3.5941384,,,3.7633951,,,2.5,,,3.3466401,,,1.5111189,,,.37474364,,,.87310922,,,8.7823362,,,3.4545729,,,,3.6265595,,,,2.5494556,,,,2.5010014,,,,1.3357366,,,,.56593144,,,,-.25036576,,,,9.3329086,,,,3.691831683168297,,,.0620763955899672,,,,3,,,-.32113746,,,,3,,,2.4667344,,,,2.5341537,,,2.8772159,,,1.5,,,.51639777,,,1.5905734,,,1.1772722,,,.26667646,,,6.5423284,,,2.4633951,,,,2.8089468,,,,1.8419375,,,,.8479436,,,,1.3746448,,,,.96407127,,,,-.033043079,,,,5.9881239,,,
2002m6,2.669632925472754,,,-1.43654167336086,,,,3,,,-1.6085924,,,,5,,,3.8343592,,,,3.6072416,,,3.7637808,,,2.5,,,3.0587678,,,.3457112,,,.28096977,,,.74405885,,,5.5528193,,,3.4337463,,,,3.6240954,,,,2.7062359,,,,3.0055707,,,,.37694624,,,,.46257418,,,,.24444851,,,,5.8913407,,,,3.138259833134695,,,-.4957810167954896,,,,3,,,-.69553614,,,,3,,,2.6171689,,,,2.8799298,,,2.9354,,,2,,,2.5579009,,,.95483887,,,1.0827399,,,.066139176,,,6.8600497,,,2.7898567,,,,2.8615143,,,,2.1443882,,,,2.2710247,,,,.65051508,,,,.83451647,,,,,,,,6.1543059,,,
2002m7,2.777777777777787,,,-1.382610494884225,,,,3,,,-1.5809376,,,,5,,,3.7767003,,,,3.7025206,,,3.7337501,,,2.5,,,4.0124807,,,.25137794,,,.33217517,,,.7497595,,,6.1663766,,,3.7279127,,,,3.569824,,,,2.6741712,,,,3.8598034,,,,.067226656,,,,.505674,,,,.49369454,,,,6.4189277,,,,3.323462414578584,,,-.3296678347368396,,,,3,,,-.67812389,,,,2,,,2.2833569,,,,3.0398853,,,2.9405057,,,2,,,2.3915055,,,.69765973,,,1.2303216,,,.061769761,,,6.1161175,,,2.9947591,,,,2.8393495,,,,1.9231591,,,,2.4887924,,,,.40092549,,,,.95952946,,,,-.17583252,,,,6.4025583,,,
2002m8,2.645374449339213,,,-1.50001501501835,,,,2,,,-1.828334,,,,5,,,3.5875285,,,,3.4630313,,,3.7067554,,,2.5,,,2.8999178,,,.17127161,,,.20555849,,,.73557669,,,4.8942752,,,3.4190397,,,,3.5628943,,,,2.7865911,,,,2.4644301,,,,.37480354,,,,.33784091,,,,.82766211,,,,4.5272346,,,,3.570719602977654,,,-.1026209193161936,,,,3,,,-.5086419,,,,3,,,2.5605521,,,,2.6337132,,,2.944046,,,2,,,.90033662,,,1.4967035,,,1.1550716,,,.16149801,,,6.5287604,,,2.633992,,,,2.8421426,,,,2.0525215,,,,.88813168,,,,1.2430832,,,,.88400358,,,,.10922925,,,,5.5179782,,,
2002m9,3.085805084745751,,,-.9880625377164677,,,,3,,,-1.5611911,,,,5,,,3.9085562,,,,3.7585483,,,3.681694,,,2.5,,,4.2804465,,,.40527382,,,.31881455,,,.79101735,,,5.361515,,,3.5317204,,,,3.6054547,,,,2.6283865,,,,2.9362531,,,,.47815785,,,,.25008017,,,,.70957243,,,,5.3317504,,,,3.110730593607294,,,-.6342753993029278,,,,3,,,-.78924817,,,,3,,,2.6200495,,,,3.0322039,,,2.8889349,,,2,,,2.5256579,,,1.1358843,,,1.0595006,,,.049263701,,,7.8121233,,,2.8798339,,,,2.7924471,,,,1.9451261,,,,2.461663,,,,.89004153,,,,.81502968,,,,-.23553349,,,,8.1305971,,,
2002m10,2.694282380396737,,,-1.568380523093519,,,,3,,,-1.6798488,,,,5,,,3.840518,,,,3.9415958,,,3.7416008,,,2.5,,,4.5618644,,,-.42318413,,,.16016641,,,.69284719,,,6.3640432,,,3.8976383,,,,3.689261,,,,2.818018,,,,4.399539,,,,-.62493742,,,,.11205143,,,,-.4567396,,,,6.4858451,,,,3.157961783439502,,,-.5538254978378375,,,,3,,,-.87202656,,,,4,,,3.3311305,,,,3.0040779,,,2.9606404,,,2,,,2.4033966,,,.75223613,,,.92929435,,,.078761965,,,6.4608245,,,2.9171104,,,,2.8871443,,,,2.222887,,,,2.5480468,,,,.30329064,,,,.70595938,,,,,,,,6.2785935,,,
2002m11,2.427299703264102,,,-1.683518730495904,,,,2,,,-1.8454031,,,,4,,,3.516458,,,,3.6045451,,,3.7711029,,,2.5,,,3.6651511,,,.34500259,,,.19310443,,,.68966919,,,6.3618951,,,3.4047379,,,,3.731977,,,,2.4339399,,,,3.3875284,,,,.18453924,,,,.15024735,,,,,,,,6.8683548,,,,3.403118040089103,,,-.2558031487426376,,,,3,,,-.86882746,,,,3,,,2.3589685,,,,2.8879056,,,2.9479122,,,2,,,.51639777,,,1.8039767,,,.92470461,,,.13819814,,,6.8274331,,,2.603478,,,,2.8964152,,,,1.8481061,,,,.42332032,,,,1.6300448,,,,.6972664,,,,,,,,6.4555001,,,
2002m12,2.491335372069326,,,-1.696671964057584,,,,2,,,-2.0572267,,,,4,,,4.1312013,,,,3.8544893,,,3.8967526,,,2.5,,,4.3758831,,,-.2261256,,,.18243901,,,.63621455,,,5.9258976,,,3.8845601,,,,3.8554628,,,,2.8226173,,,,4.1157403,,,,-.23949005,,,,.1463802,,,,,,,,5.8794413,,,,3.133918770581773,,,-.6008504123978871,,,,3,,,-.87711036,,,,3,,,2.7325208,,,,3.2406888,,,3.009973,,,2,,,4.2209215,,,-.20561701,,,.99573559,,,.015085966,,,8.1690483,,,3.1810155,,,,2.929126,,,,2.0916624,,,,4.0677905,,,,-.47220904,,,,.71930742,,,,-.24631372,,,,8.607419,,,
2003m1,2.497542997542995,,,-1.637609035607743,,,,2,,,-2.221705,,,,3,,,3.8191674,,,,3.6091366,,,3.8768432,,,2.5,,,3.6579983,,,.48888463,,,.26868537,,,.63637048,,,6.4028144,,,3.6951642,,,,3.8410127,,,,2.4376109,,,,3.590533,,,,.29773879,,,,.19591013,,,,.69874442,,,,6.1512938,,,,3.075675675675682,,,-.6276014512073597,,,,3,,,-.90341234,,,,3,,,2.4562502,,,,2.7478564,,,3.0016026,,,2,,,1.4244112,,,1.3092492,,,.98348773,,,.019409049,,,6.0760264,,,2.6685829,,,,2.9163256,,,,1.9594026,,,,1.2204919,,,,1.3149304,,,,.72444916,,,,.20973158,,,,6.2498345,,,
2003m2,3.21298174442189,,,-.9354756206641701,,,,3,,,-1.451056,,,,4,,,4.3518333,,,,4.1332989,,,3.8511975,,,3,,,4.0861926,,,.0832856,,,.32962671,,,.79258728,,,5.7574949,,,4.208828,,,,3.8388474,,,,3.0369477,,,,3.9836123,,,,.093478054,,,,.23509936,,,,-.16755515,,,,5.4912806,,,,3.105037513397635,,,-.572594999714188,,,,3,,,-.90674925,,,,2,,,3.0686812,,,,3.179503,,,2.9876425,,,2,,,3.4337263,,,.41871783,,,.76769578,,,,,,8.7319355,,,3.3156703,,,,2.9207263,,,,2.1802125,,,,3.3439276,,,,.39301199,,,,.50200087,,,,-.032966416,,,,8.0863914,,,
2003m3,3.867678958785265,,,-.1696068998872798,,,,3,,,-.67984873,,,,4,,,3.8587008,,,,3.8727608,,,3.7936034,,,3.5,,,3.0237157,,,.64215344,,,.36689767,,,-.32000846,,,4.1696157,,,3.8181911,,,,3.7876308,,,,2.8426282,,,,2.4636378,,,,.7207095,,,,.2750302,,,,,,,,4.5284753,,,,2.94848824188129,,,-.6867400349583477,,,,3,,,-.86141741,,,,2,,,2.4529133,,,,2.7653754,,,2.9952743,,,2,,,1.9967294,,,.9135313,,,.72855049,,,-.0016071455,,,8.0466957,,,2.8732944,,,,2.9241309,,,,1.9618099,,,,2.1318302,,,,.57227838,,,,.50801289,,,,,,,,7.4563031,,,
2003m4,2.69382022471909,,,-1.508632894597937,,,,3,,,-1.8454031,,,,5,,,4.1262255,,,,4.8333673,,,3.8048265,,,2.5,,,5.4583988,,,.1553892,,,.36518285,,,.61182982,,,7.6638761,,,4.8392849,,,,3.8016055,,,,2.8533516,,,,5.6008186,,,,.032422289,,,,.28632608,,,,,,,,8.5947218,,,,3.161458333333342,,,-.6696607068027184,,,,3,,,-.88515359,,,,3,,,2.6735578,,,,3.5984335,,,3.0517693,,,2,,,2.5049658,,,1.3369384,,,.47426274,,,.12217958,,,7.9328027,,,3.2891567,,,,3.0075667,,,,1.967052,,,,2.6539676,,,,.59929466,,,,.24799964,,,,-.4735741,,,,6.5643463,,,
2003m5,2.524429967426718,,,-1.548534339717165,,,,2,,,-1.8045017,,,,5,,,3.4902375,,,,3.2838469,,,3.7963066,,,2.5,,,1.7320508,,,.94748873,,,.45017627,,,.77889407,,,4.8397751,,,3.2889893,,,,3.7910464,,,,2.6149242,,,,1.9363023,,,,.82057291,,,,.36333764,,,,,,,,4.8933854,,,,3.205188679245303,,,-.3662302270988725,,,,3,,,-.45962852,,,,3,,,2.8270793,,,,2.5583785,,,3.0155408,,,2,,,.85749292,,,1.3864729,,,.60978663,,,.096868426,,,6.2957888,,,2.5187879,,,,2.9765613,,,,1.9262301,,,,.7491194,,,,1.2893592,,,,.39946747,,,,-.13426171,,,,6.0727453,,,
2003m6,2.657579062159232,,,-1.422927629627471,,,,2,,,-1.8450575,,,,4,,,3.7338126,,,,3.5277374,,,3.8119419,,,2.5,,,2.5332947,,,.95374596,,,.45430103,,,.72134489,,,5.5570035,,,3.5122337,,,,3.794024,,,,2.7771835,,,,2.3590422,,,,.83086097,,,,.37941569,,,,.38932806,,,,5.1635008,,,,3.15651135005975,,,-.4768037471381489,,,,3,,,-.7345441,,,,4,,,2.7723751,,,,2.9065633,,,3.0446062,,,2,,,4.4153414,,,-.80624306,,,.63892305,,,.0061437073,,,12.012372,,,2.9194398,,,,3.0162008,,,,1.9388419,,,,4.2044544,,,,-1.1119933,,,,.42311311,,,,.47226566,,,,13.146118,,,
2003m7,2.018501387604076,,,-2.10052016524848,,,,1,,,-2.4624434,,,,3,,,3.5938127,,,,3.4232485,,,3.7372992,,,2.5,,,3.8110116,,,-.087745525,,,.53140485,,,.58424038,,,6.3951612,,,3.4366877,,,,3.7064755,,,,2.4832006,,,,3.6706145,,,,-.26556006,,,,.45423889,,,,-.64257568,,,,6.1861806,,,,3.082834331337345,,,-.55833928041034,,,,3,,,-.90674925,,,,4,,,2.8616695,,,,3.0727654,,,2.9843366,,,2,,,3.021661,,,.39992815,,,.77143741,,,.022581508,,,7.1772962,,,2.9477539,,,,2.9384334,,,,1.8861876,,,,2.6843338,,,,.35739914,,,,.56744748,,,,.24696653,,,,7.4335175,,,
2003m8,2.782383419689121,,,-1.443857800908516,,,,2,,,-2.0574911,,,,5,,,4.2774262,,,,3.7055526,,,3.662082,,,2.5,,,3.3844564,,,.32956916,,,.51833826,,,.73681062,,,5.0186543,,,3.5305099,,,,3.6220555,,,,2.7814374,,,,2.9652615,,,,.28620228,,,,.45256716,,,,,,,,4.6727018,,,,2.809836065573782,,,-.8834762593766152,,,,3,,,-.90674925,,,,3,,,3.1102815,,,,3.3963599,,,2.9754117,,,2,,,3.7924073,,,-.48461303,,,.73305088,,,-.057323202,,,8.2086039,,,3.3543994,,,,2.9091134,,,,2.254884,,,,3.6631832,,,,-.71007478,,,,.61691791,,,,-.28045672,,,,8.0291853,,,
2003m9,2.87410440122824,,,-1.2783312637373,,,,3,,,-1.4126831,,,,5,,,4.0335984,,,,3.7778111,,,3.5311499,,,2.5,,,3.412163,,,.53881532,,,.47942626,,,.81368017,,,5.6479831,,,3.7895296,,,,3.5020947,,,,2.8378963,,,,3.2211378,,,,.45361406,,,,.41323632,,,,,,,,5.4943342,,,,2.880046136101516,,,-.7270259633118501,,,,3,,,-.90674925,,,,4,,,2.9817412,,,,2.9146326,,,2.8857958,,,2,,,2.2265482,,,1.0140982,,,.758156,,,.017900662,,,6.5816903,,,2.9019666,,,,2.8588696,,,,2.0091293,,,,2.1086411,,,,.89100146,,,,.71299154,,,,.11873326,,,,6.2107358,,,
2003m10,3.132706374085695,,,-.9635831376686155,,,,2,,,-1.7088845,,,,5,,,3.814606,,,,3.7498531,,,3.5360217,,,2.5,,,3.0488448,,,.52600741,,,.51304388,,,.81518346,,,4.2924104,,,3.7219608,,,,3.4948723,,,,2.8679938,,,,2.9376876,,,,.44244131,,,,.43283507,,,,-.14638998,,,,4.6610041,,,,3.479405034324941,,,-.1539945475666258,,,,3,,,-.70466554,,,,4,,,2.744216,,,,3.009444,,,2.9076121,,,2,,,1.0997835,,,1.5714768,,,.68625617,,,.13730876,,,6.1257911,,,3.0253372,,,,2.8821425,,,,2.0395622,,,,1.1734462,,,,1.5277412,,,,.6204325,,,,,,,,6.4603872,,,
2003m11,2.835010060362161,,,-1.149447148526995,,,,2,,,-1.2686093,,,,5,,,3.5816813,,,,3.4615161,,,3.547956,,,2.5,,,6.3966136,,,.77722019,,,.5280835,,,.85497624,,,8.1094418,,,3.4208925,,,,3.4944084,,,,2.5,,,,3.3125141,,,,.76688683,,,,.45109594,,,,.79523754,,,,9.1479082,,,,3.181144067796602,,,-.4053873545721984,,,,3,,,-.60454732,,,,3,,,2.6859455,,,,2.6370764,,,2.9007504,,,2,,,.89871705,,,1.6113472,,,.81754857,,,.05884257,,,7.1274991,,,2.6157651,,,,2.8844931,,,,1.7666328,,,,1.0103726,,,,1.6920216,,,,.76519561,,,,.030326039,,,,7.733386,,,
2003m12,2.837944664031624,,,-1.241157134124784,,,,3,,,-1.5137279,,,,5,,,3.6686401,,,,3.1958053,,,3.5787432,,,2.5,,,3.8335922,,,.52455389,,,.66772038,,,.88457304,,,5.8505063,,,3.0584123,,,,3.5177896,,,,2.4003801,,,,2.1770797,,,,.70566392,,,,.61175966,,,,.69020039,,,,5.7358704,,,,3.055958549222814,,,-.5210259916098885,,,,3,,,-.78924817,,,,3,,,3,,,,2.6850524,,,2.8695483,,,2,,,2.8751812,,,.56805253,,,.935624,,,.028648652,,,7.3486094,,,2.6094151,,,,2.8750777,,,,1.9992313,,,,1.5276306,,,,1.0175121,,,,.87411809,,,,,,,,5.8343959,,,
2004m1,2.721703011422627,,,-1.346964942164282,,,,3,,,-1.6389081,,,,5,,,3.9218135,,,,3.6549778,,,3.5610931,,,2.5,,,3.7919812,,,-.19481884,,,.75106013,,,.71548843,,,5.808279,,,3.7596362,,,,3.5204988,,,,2.5996199,,,,4.0106645,,,,-.32155535,,,,.68361318,,,,,,,,5.7785707,,,,3.228128460686582,,,-.4123868249261766,,,,3,,,-.83823609,,,,3,,,2.8992796,,,,2.7918892,,,2.8094995,,,2,,,.84348232,,,1.5628843,,,1.0999103,,,.047091417,,,6.3114958,,,2.8369617,,,,2.8178174,,,,2.1336617,,,,.74285758,,,,1.4639572,,,,1.0314981,,,,,,,,6.0130067,,,
2004m2,3.058201058201044,,,-.9867771093890084,,,,3,,,-1.4677927,,,,5,,,3.8951945,,,,3.3276932,,,3.544086,,,2.5,,,1.9148542,,,1.2500473,,,.71953279,,,.91335642,,,5.1697145,,,3.2239873,,,,3.4889817,,,,2.7229724,,,,1.1945378,,,,.99696165,,,,.64694452,,,,1.0637488,,,,4.494772,,,,3.047508690614118,,,-.5649051258286211,,,,3,,,-.57648158,,,,3,,,2.7872794,,,,2.7547266,,,2.7660925,,,2,,,1.8884323,,,.73937434,,,1.1503597,,,.045573018,,,5.5485435,,,2.7282438,,,,2.7660446,,,,1.8770583,,,,2.0826097,,,,.45632777,,,,1.0526042,,,,-.34384519,,,,5.7617321,,,
2004m3,3.424657534246562,,,-.5826913000882142,,,,3,,,-.93413842,,,,4,,,4.3785796,,,,3.6351452,,,3.4792109,,,2.75,,,1.7320508,,,1.0891025,,,.77530134,,,.96942478,,,4.5053163,,,3.5080597,,,,3.4225159,,,,2.9812708,,,,1.2047697,,,,.9952088,,,,.70070839,,,,,,,,4.3694143,,,,3.43039443155453,,,-.1298154385728474,,,,3,,,-.40796834,,,,3,,,3,,,,2.8448074,,,2.72208,,,2,,,2.75,,,.37538883,,,1.1143774,,,.12894097,,,6.7777061,,,2.9405956,,,,2.7183018,,,,2.1220953,,,,2.7401447,,,,.1908749,,,,1.0103413,,,,,,,,6.6577291,,,
2004m4,4.03125,,,-.0660714872699073,,,,3,,,-.83676112,,,,3,,,4.0337362,,,,3.7003338,,,3.4789412,,,4,,,1,,,1.1689862,,,.6598258,,,-.26710355,,,4.3463421,,,3.6471174,,,,3.4105296,,,,3.1062837,,,,.82341784,,,,1.1804132,,,,.60024041,,,,,,,,4.444488,,,,3.080545229244108,,,-.5836658659673708,,,,3,,,-1.0377805,,,,2,,,2.5787089,,,,2.7919459,,,2.8139923,,,2,,,1.8830166,,,1.4626067,,,.94556421,,,,,,8.5548878,,,2.8630152,,,,2.8119888,,,,1.8228683,,,,1.7440385,,,,1.3377016,,,,.82326484,,,,,,,,8.1347008,,,
2004m5,4.029319371727751,,,.0638118012033906,,,,3,,,-.46471331,,,,3,,,3.8171642,,,,3.5467014,,,3.472647,,,3,,,1.5165751,,,1.0796272,,,.67685574,,,.27978325,,,4.6178713,,,3.5548937,,,,3.3968501,,,,2.940753,,,,1.529322,,,,.93288398,,,,.61008185,,,,,,,,4.5016856,,,,3.185589519650649,,,-.3890442871510274,,,,3,,,-.75442362,,,,2,,,2.6683183,,,,2.8559217,,,2.8755722,,,2,,,3.0403273,,,.99396336,,,.95590258,,,.05462331,,,8.2457342,,,2.8390572,,,,2.8850496,,,,1.8701476,,,,2.6046956,,,,.70634472,,,,.74680096,,,,,,,,8.1039476,,,
